Date,Close,High,Low,Open,Volume,MA5,MA10,MA50,EMA12,EMA26,Daily_Return,Volatility,RSI,MACD,Signal_Line,SMA20,Upper_Band,Lower_Band,Bollinger_Width,Volume_MA10,Momentum,Close_lag1,Volume_lag1,Close_lag2,Volume_lag2,Close_lag3,Volume_lag3,Target
2020-03-27,60.12130355834961,62.09428153233142,59.95385443702902,61.33712415208677,204216800,59.356858825683595,59.18237457275391,71.14217826843262,61.12503442498169,64.6949245956015,-0.04140200782975145,0.06628380712090094,45.578423854553,-3.5698901706198143,-3.7278923769976173,63.881249046325685,75.46189192425399,52.30060616839739,23.161285755856603,300445360.0,0.08070146542739631,62.717952728271484,252087200.0,59.582550048828125,303602000.0,59.91259765625,287531200.0,1
2020-03-30,61.837032318115234,62.0093360288493,60.52413810477868,60.84933076285512,167976400,60.83428726196289,59.488148880004886,70.85249908447265,61.23457256238685,64.48322887134326,0.028537783750820722,0.0666320592741789,42.22400037538196,-3.248656308956406,-3.632045163389375,63.34735450744629,74.21465216051753,52.48005685437504,21.734595306142488,285000640.0,0.13566863335900292,60.12130355834961,204216800.0,62.717952728271484,252087200.0,59.582550048828125,303602000.0,0
2020-03-31,61.71084976196289,63.700817094858024,61.15511640489983,62.0287624061651,197002000,61.19393768310547,59.52285232543945,70.5433974456787,61.307845977706236,64.2778674558336,-0.0020405661692043386,0.0630353258909022,44.34517064364087,-2.9700214781273644,-3.499640426336973,62.92230167388916,73.31368401694274,52.53091933083557,20.78276468610717,272295240.0,0.030014590855005352,61.837032318115234,167976400.0,60.12130355834961,204216800.0,62.717952728271484,252087200.0,0
2020-04-01,58.46381759643555,60.359140604004146,58.031849133637095,59.82039275435864,176218400,60.970191192626956,59.38307075500488,70.17981384277344,60.87030314981844,63.84719709587819,-0.052616876579274385,0.06362709712594179,47.88562644432611,-2.9768939460597466,-3.395091130281528,62.17206039428711,71.46613830072519,52.877982487849025,18.588155812876167,259893720.0,-0.018776176103167286,61.71084976196289,197002000.0,61.837032318115234,167976400.0,60.12130355834961,204216800.0,1
2020-04-02,59.439361572265625,59.4927512448037,57.49064963358816,58.32546592819723,165934000,60.31447296142578,59.38670959472656,69.83026931762696,60.65015829173339,63.52069076079577,0.01668628591044241,0.06271054807556062,38.79084360140642,-2.8705324690623826,-3.2901793980376994,61.5897518157959,69.94427067417536,53.23523295741645,16.709037716758907,249301400.0,-0.052275162268298425,58.46381759643555,176218400.0,61.71084976196289,197002000.0,61.837032318115234,167976400.0,0
2020-04-03,58.585147857666016,59.62623930857482,57.99301040837071,58.92247157470053,129880000,60.007241821289064,59.68205032348633,69.45623237609863,60.33246437879995,63.15509499019357,-0.014371179164854753,0.06248439822843837,49.65259882943151,-2.8226306113936204,-3.196669640708884,61.011932945251466,68.42114134463482,53.60272454586812,14.818416798766698,222120080.0,-0.025550938016383973,59.439361572265625,165934000.0,58.46381759643555,176218400.0,61.71084976196289,197002000.0,1
2020-04-06,63.69597244262695,63.85128318813444,60.519304472441405,60.88817397325163,201820400,60.37902984619141,60.60665855407715,69.18886642456054,60.84992715785026,63.19515998667012,0.08723754691850916,0.06576734422508473,53.82719146981415,-2.34523282881986,-3.02638227833108,60.96703758239746,68.29529819099443,53.63877697380049,14.65652121719394,208626840.0,0.03006192333015867,58.585147857666016,129880000.0,59.439361572265625,165934000.0,58.46381759643555,176218400.0,0
2020-04-07,62.958221435546875,65.93589798982386,62.85387122600371,65.71748092950824,202887200,60.6285041809082,60.911220932006835,68.95206741333008,61.17428012364974,63.177608982883214,-0.011582380781525736,0.06344606658966878,55.21243970472654,-2.003328859233477,-2.8217715945115596,60.65264625549317,66.95280713565954,54.35248537532679,12.600321760332747,200162440.0,0.020213166378286296,63.69597244262695,201820400.0,58.585147857666016,129880000.0,59.439361572265625,165934000.0,1
2020-04-08,64.56961822509766,64.88509803559353,63.395052482452144,63.76149282104844,168895200,61.849664306640626,61.40992774963379,68.70517684936523,61.6966398315648,63.2807207786028,0.02559469999006314,0.06161911238504739,58.37203572368576,-1.5840809470379966,-2.574233465016847,60.53907318115235,66.4386737510877,54.639472611216995,11.79920113987071,186691760.0,0.10443725503540113,62.958221435546875,202887200.0,63.69597244262695,201820400.0,58.585147857666016,129880000.0,0
2020-04-09,65.03556060791016,65.54033721316215,64.2371518120858,65.20786807728709,161834800,62.96890411376953,61.64168853759766,68.43540512084961,62.210319951002546,63.41070891410705,0.007216124171404603,0.061166645564348136,67.06603524229685,-1.2003889631045013,-2.299464564634378,60.77884044647217,67.0078798928936,54.54980100005074,12.458078892842856,177666520.0,0.09414971641040837,64.56961822509766,168895200.0,62.958221435546875,202887200.0,63.69597244262695,201820400.0,1
2020-04-13,66.31204223632812,66.42125075775364,64.51136064871955,65.11320728466447,131022800,64.51428298950195,62.26076240539551,68.19343887329102,62.84135414874494,63.62562249353083,0.019627440995145573,0.056867189217892126,71.45372397204551,-0.784268344785886,-1.9964253206646796,60.721568489074706,66.70841204277261,54.734724935376796,11.973687107395811,170347120.0,0.13189169373498522,65.03556060791016,161834800.0,64.56961822509766,168895200.0,62.958221435546875,202887200.0,1
2020-04-14,69.66100311279297,69.95222087152594,67.47689214022147,67.95011914666873,194994800,65.70728912353516,63.04315948486328,68.08798431396484,63.89053091244463,64.07268772458728,0.05050305741647265,0.05171756281121826,69.0904456558409,-0.1821568121426509,-1.633571618960274,61.26565418243408,68.38081756992689,54.15049079494128,14.230326774985613,173048960.0,0.09364847480017535,66.31204223632812,131022800.0,65.03556060791016,161834800.0,64.56961822509766,168895200.0,0
2020-04-15,69.02517700195312,69.48626555936471,68.10299988712995,68.53253899378625,131154400,66.92068023681641,63.7745922088623,67.97392868041992,64.6804764646767,64.43953878216993,-0.00912743260114035,0.042232931896068214,68.27279626058943,0.24093768250676817,-1.2586697586668658,61.64872226715088,69.56588680843616,53.7315577258656,15.834329082570562,166464200.0,0.09636478648967661,69.66100311279297,194994800.0,66.31204223632812,131022800.0,65.03556060791016,161834800.0,0
2020-04-16,69.57366180419922,69.94010956261418,68.52043554980419,69.74111095168836,157125200,67.92148895263672,64.88557662963868,67.82150177001954,65.43327420921862,64.81984419120914,0.00794615567926149,0.04144504172282469,64.74281453262162,0.6134300180094812,-0.8842498033315964,62.13432369232178,70.75048846479046,53.518158919853086,17.23232954493738,164554880.0,0.07749842289072939,69.02517700195312,131154400.0,69.66100311279297,194994800.0,66.31204223632812,131022800.0,0
2020-04-17,68.6296157836914,69.636739522461,67.18810198275611,69.08828263215949,215250000,68.64029998779297,65.80460205078126,67.63760452270508,65.92501906682982,65.10204949435598,-0.013569014423369552,0.04110027243069978,69.69661217666524,0.8229695724738377,-0.5428059281705097,62.595655822753905,71.5763825557163,53.61492908979152,17.961453465924777,169486480.0,0.0552629229637811,69.57366180419922,157125200.0,69.02517700195312,131154400.0,69.66100311279297,194994800.0,0
2020-04-20,67.2051010131836,68.35782638874939,67.18568994969831,67.45263835997193,130015200,68.81891174316407,66.66659736633301,67.40701049804687,66.12195475088424,65.25783108834321,-0.020756560476713704,0.0414368644794429,62.59684131657463,0.8641236625410329,-0.26142001002820114,63.174323844909665,71.74793864255439,54.60070904726494,17.147229595289446,169500000.0,0.013467520328701577,68.6296157836914,215250000.0,69.57366180419922,157125200.0,69.02517700195312,131154400.0,0
2020-04-21,65.12775421142578,67.28274465717786,64.4142774447653,67.04734575925282,180991600,67.91226196289062,66.8097755432129,67.15627410888672,65.96900082173678,65.2481957641271,-0.03091055247949559,0.03922920752135494,57.34553859814949,0.7208050576096809,-0.06497499650062474,63.70821704864502,71.26372314024091,56.15271095704912,15.11101218319179,167417120.0,-0.06507584873601502,67.2051010131836,130015200.0,68.6296157836914,215250000.0,69.57366180419922,157125200.0,1
2020-04-22,67.00366973876953,67.44048895263322,66.05722317141493,66.39939402555568,116862400,67.50796051025391,67.21432037353516,66.93567901611328,66.12818065512644,65.37823087335988,0.02880362681098947,0.03886661564604096,69.50873804445787,0.7499497817665599,0.0980099591528122,64.062770652771,71.53335944268048,56.5921818628615,14.941177579818977,158814640.0,-0.029286520527522786,65.12775421142578,180991600.0,67.2051010131836,130015200.0,68.6296157836914,215250000.0,0
2020-04-23,66.74401092529297,68.37481424450658,66.7051813931717,66.94786041444767,124814400,66.94203033447266,67.43175964355468,66.719306640625,66.2229237736136,65.47939976609567,-0.00387529242038398,0.033060726477264143,67.25124893107068,0.7435240075179337,0.22711276882583653,64.42084369659423,71.67050295199694,57.171184441191535,14.499318510805402,154406560.0,-0.040671294359490795,67.00366973876953,116862400.0,65.12775421142578,180991600.0,67.2051010131836,130015200.0,1
2020-04-24,68.6708755493164,68.68058478279482,67.22208165212722,67.27062041354411,126161200,66.95028228759766,67.79529113769532,66.50463241577148,66.59953173910634,65.71580537966757,0.028869476037036268,0.03332970410577067,72.67065502685155,0.8837263594387679,0.3584354869484228,64.71848983764649,72.16004422197493,57.276935453318046,14.883108768656882,150839200.0,0.0006011947634245729,66.74401092529297,124814400.0,67.00366973876953,116862400.0,65.12775421142578,180991600.0,0
2020-04-27,68.71941375732422,69.05188279302438,67.93798710304658,68.38693731564892,117087600,67.25314483642578,68.03602828979493,66.3022381591797,66.92566743421678,65.93829488912363,0.0007068237825649248,0.03168501895045657,64.61855643552178,0.9873725450931516,0.4842228985773686,65.14839534759521,72.46407959354626,57.832711101644165,14.631368491902094,149445680.0,0.022532705424303412,68.6708755493164,126161200.0,66.74401092529297,124814400.0,67.00366973876953,116862400.0,0
2020-04-28,67.60551452636719,69.3649373275059,67.51330272470628,69.18292807221569,112004800,67.74869689941406,67.83047943115234,66.077177734375,67.03025929454762,66.06179264003056,-0.016209382037085662,0.030293340946887248,63.234211630932506,0.9684666545170586,0.5810716497653066,65.43681945800782,72.65703830775998,58.21660060825565,14.440437699504322,141146680.0,0.03804461469526177,68.71941375732422,117087600.0,68.6708755493164,126161200.0,66.74401092529297,124814400.0,1
2020-04-29,69.82603454589844,70.29683242001799,68.89414803177873,69.0979975124322,137280800,68.31316986083985,67.91056518554687,65.92540634155273,67.46037856398621,66.34062537379855,0.03284524990435811,0.030467431427029287,64.4669355803938,1.1197531901876658,0.6888079578497784,65.84257869720459,73.09319694801317,58.591960446396,14.501236501617171,141759320.0,0.04212254072250965,67.60551452636719,112004800.0,68.71941375732422,117087600.0,68.6708755493164,126161200.0,1
2020-04-30,71.29908752441406,71.47624586127782,69.97649141267905,70.36720104938254,183064000,69.22418518066407,68.08310775756836,65.78067230224609,68.0509491732828,66.70791886643673,0.02109604230134754,0.030571285086869224,66.33329208428017,1.3430303068460745,0.8196524276490376,66.48434219360351,73.24030835744388,59.72837602976314,13.51193232768074,144353200.0,0.0682469713158178,69.82603454589844,137280800.0,67.60551452636719,112004800.0,68.71941375732422,117087600.0,0
2020-05-01,70.15123748779297,72.56103877053023,69.36981062017894,69.46688076275679,240616800,69.52025756835937,68.23526992797852,65.62909545898438,68.3740704524382,66.96297950505571,-0.01609908452514275,0.02791345701199053,60.079020033016484,1.4110909473824904,0.9379401315957281,67.01993598937989,73.08765522090735,60.952216757852426,12.135438463054925,146889880.0,0.02155734766208761,71.29908752441406,183064000.0,69.82603454589844,137280800.0,67.60551452636719,112004800.0,1
2020-05-04,71.1437759399414,71.27239551263796,69.48385248239573,70.17548910786692,133568000,70.00513000488282,68.6291374206543,65.53255737304687,68.80017898897717,67.27266812986205,0.014148552294906303,0.02788434859178278,54.44235069953024,1.527510859115111,1.0558542770996047,67.64786739349366,72.52220896502013,62.773525821967176,9.74868314305295,147245160.0,0.03527914529624154,70.15123748779297,240616800.0,71.29908752441406,183064000.0,69.82603454589844,137280800.0,1
2020-05-05,72.2115707397461,73.04638718577591,71.45926427424553,71.60487317175793,147751200,70.9263412475586,69.33751907348633,65.52954803466797,69.32500848909547,67.63851276763124,0.01500897001455348,0.027388012445846974,59.3054992965959,1.686495721464226,1.181982565972529,68.0736473083496,72.98207981948137,63.16521479721784,9.816865022263528,143921120.0,0.06813136836023159,71.1437759399414,133568000.0,70.15123748779297,240616800.0,71.29908752441406,183064000.0,1
2020-05-06,72.95659637451172,73.58998507405805,72.52947892116252,72.91533768168664,142333600,71.55245361328124,69.93281173706055,65.5904605102539,69.88371431762104,68.03244488665942,0.010317261169276115,0.020987532644699127,59.76735006044458,1.8512694309616222,1.3158399389703477,68.57356605529785,73.32236326155366,63.82476884904202,9.497594412511638,146468240.0,0.044833733563309774,72.2115707397461,147751200.0,71.1437759399414,133568000.0,70.15123748779297,240616800.0,1
2020-05-07,73.7113265991211,74.05836324243135,73.28178737986006,73.58513616899319,115215200,72.03490142822265,70.62954330444336,65.64428680419923,70.47257774554413,68.45310279128621,0.010344920981991468,0.020574231860741327,64.83429649617779,2.019474954257916,1.4565669420278613,69.03065147399903,73.9146543487578,64.14664859924027,9.768005749517528,145508320.0,0.033832678067317934,72.95659637451172,142333600.0,72.2115707397461,147751200.0,71.1437759399414,133568000.0,1
2020-05-08,75.46576690673828,75.51930110394392,74.04468608439737,74.37319104788544,133838400,73.09780731201172,71.30903244018555,65.82605087280274,71.24076069342016,68.97255939243081,0.023801502273303354,0.02049999840604849,73.65844534623852,2.2682013009893467,1.6188938138201583,69.55216178894042,74.84991799353283,64.25440558434802,10.595512409184806,146276040.0,0.07575817062200918,73.7113265991211,115215200.0,72.95659637451172,142333600.0,72.2115707397461,147751200.0,1
2020-05-11,76.65325927734375,77.14965926401848,74.7625342106639,74.97180698726206,145946400,74.19970397949218,72.1024169921875,66.03234115600586,72.07345278325455,69.54150012464659,0.015735510540467734,0.020575105101747742,84.78175280191081,2.5319526586079633,1.8015055827777193,70.06922264099121,76.01449446684761,64.12395081513482,11.89054365171279,149161920.0,0.07744153672772969,75.46576690673828,133838400.0,73.7113265991211,115215200.0,72.95659637451172,142333600.0,0
2020-05-12,75.7772445678711,77.79206581684177,75.65557660011677,77.3394571152635,162301200,74.91283874511718,72.91958999633789,66.09758758544922,72.64326690396479,70.003407120441,-0.011428277384828434,0.020816584438294625,78.17747272349484,2.6398597835237894,1.9691764229269335,70.37503471374512,76.83852198828203,63.91154743920823,12.926974549073798,154191560.0,0.049378150781068886,76.65325927734375,145946400.0,75.46576690673828,133838400.0,73.7113265991211,115215200.0,0
2020-05-13,74.86228942871094,76.88198188882791,73.78187742017185,75.95730099741765,200622400,75.29397735595703,73.42321548461913,66.19059524536132,72.98465498469496,70.36332432846099,-0.012074273013987225,0.018572437447688616,75.01978626600359,2.6213306562339653,2.09960726958834,70.66689033508301,77.39544561544548,63.93833505472055,13.457110560724935,160525720.0,0.026120915022085578,75.7772445678711,162301200.0,76.65325927734375,145946400.0,75.46576690673828,133838400.0,0
2020-05-14,75.32221984863281,75.38305384243762,73.37309631079928,74.0982401903213,158929200,75.61615600585938,73.82552871704101,66.22766677856445,73.34428034837771,70.7306499225478,0.006143686272911175,0.018346830579497247,72.53656677873707,2.6136304258299106,2.2024119008366543,70.95431823730469,77.97119361094535,63.937442863664025,14.033750747281324,158112240.0,0.021854080286365818,74.86228942871094,200622400.0,75.7772445678711,162301200.0,76.65325927734375,145946400.0,0
2020-05-15,74.87689971923828,74.92313414173562,73.05188017652294,73.08595077247826,166348400,75.49838256835938,74.29809494018555,66.30349411010742,73.58006794389472,71.03777953711747,-0.00591220134363335,0.018458998869235955,70.31695572669126,2.5422884067772458,2.270387202024773,71.26668243408203,78.40301705568727,64.13034781247678,14.272669243210487,150685400.0,-0.0078031034684604705,75.32221984863281,158929200.0,74.86228942871094,200622400.0,75.7772445678711,162301200.0,1
2020-05-18,76.64108276367188,77.0158221767727,75.51200790514008,76.20551679383226,135178400,75.495947265625,74.84782562255859,66.43348526000976,74.05099330078352,71.45283903538076,0.023561112319669286,0.018503795897245892,78.58660778337023,2.598154265402755,2.335940614700369,71.73848152160645,78.9909277714707,64.4860352717422,14.504892499728498,150846440.0,-0.0001588518712272169,74.87689971923828,166348400.0,75.32221984863281,158929200.0,74.86228942871094,200622400.0,0
2020-05-19,76.19822692871094,77.50736817025115,76.16659206539425,76.65812803670754,101729600,75.58014373779297,75.24649124145508,66.66557220458985,74.38133693584928,71.80434924970152,-0.005778308695435719,0.017715659715501667,72.71534561911186,2.57698768614776,2.3841500289898474,72.2920051574707,79.09603235660984,65.48797795833156,13.608054398278284,146244280.0,0.005555524791651445,76.64108276367188,135178400.0,74.87689971923828,166348400.0,75.32221984863281,158929200.0,1
2020-05-20,77.68013000488281,77.75069207639052,77.02068430144911,77.05961894056877,111504800,76.14371185302734,75.71884460449219,66.83425384521485,74.88884356185444,72.23959226860383,0.019447999460122656,0.015747611143305276,72.73255055446836,2.6492512932506145,2.437170281842001,72.82582817077636,79.55778325993114,66.09387308162158,13.463910178309561,143161400.0,0.03764032061636602,76.19822692871094,101729600.0,76.64108276367188,135178400.0,74.87689971923828,166348400.0,0
2020-05-21,77.10098266601562,78.08406179744165,76.86251080673244,77.54142005816475,102688800,76.49946441650391,76.05781021118165,67.03945190429687,75.22917265480231,72.59969526100471,-0.0074555402884982636,0.015399310360306255,75.804151589267,2.6294773937976004,2.475631704233121,73.3436767578125,79.6880301287066,66.9993233869184,12.688706741788195,141908760.0,0.023615379644378542,77.68013000488281,111504800.0,76.19822692871094,101729600.0,76.64108276367188,135178400.0,0
2020-05-22,77.59741973876953,77.68015308672346,76.73600822909283,76.83820518937846,81803200,77.04356842041015,76.27097549438477,67.386595993042,75.59351836002804,72.96989707417248,0.006438790474362133,0.015204424205767859,74.8786788970103,2.623621285855563,2.5052296205576097,73.79000396728516,80.00486717373651,67.5751407608338,12.42972641290271,136705240.0,0.03633323534671207,77.10098266601562,102688800.0,77.68013000488281,111504800.0,76.19822692871094,101729600.0,0
2020-05-26,77.07178497314453,78.89923259629772,77.01581504082098,78.71916640033362,125522000,77.12970886230468,76.31282806396484,67.57888206481934,75.82094399281519,73.27374062224449,-0.0067738691234133785,0.014656966218868542,69.55337476641711,2.547203370570699,2.5136243705602275,74.20762252807617,80.10209073680261,68.31315431934974,11.788936417452874,134662800.0,0.005619730227464981,77.59741973876953,81803200.0,77.10098266601562,102688800.0,77.68013000488281,111504800.0,0
2020-05-27,77.40760040283203,77.55360346730318,76.18605652967298,76.92823567989113,112945200,77.3715835571289,76.47586364746094,67.95144828796387,76.06504497897163,73.57995245784356,0.004357177270573276,0.014617468633973642,68.51674817308816,2.485092521128067,2.5079180006737953,74.69772682189941,79.86616489215314,69.52928875164568,10.336876140507457,129727200.0,0.015871412273838814,77.07178497314453,125522000.0,77.59741973876953,81803200.0,77.10098266601562,102688800.0,0
2020-05-28,77.44166564941406,78.70457981685169,76.80412665218442,77.08152577208277,133560800,77.32389068603516,76.73380126953126,68.2730052947998,76.2768327744243,73.86600528684879,0.00044007625097219893,0.013793067174331592,66.50856215607374,2.410827487575517,2.48849989805414,75.0785083770752,79.84199880920208,70.31501794494831,9.526980864253773,123021040.0,-0.003069824361181639,77.40760040283203,112945200.0,77.07178497314453,125522000.0,77.59741973876953,81803200.0,0
2020-05-29,77.36624908447266,78.14735557175203,77.00854486442455,77.6850186530704,153532400,77.37694396972657,76.93820419311524,68.62309761047364,76.44443528366251,74.1252826051913,-0.0009738499851336124,0.012485312525278973,59.87861713636695,2.3191526784712124,2.4546304541375545,75.38186645507812,79.89828581707022,70.86544709308603,9.032838723984185,122481360.0,0.0034405063241036427,77.44166564941406,133560800.0,77.40760040283203,112945200.0,77.07178497314453,125522000.0,1
2020-06-01,78.31768798828125,78.43935598036309,77.18860545726987,77.32000896800524,80791200,77.5209976196289,77.28228302001953,69.00139190673828,76.73262800745002,74.43583115208686,0.012297854879454784,0.012057368595522575,58.86927335054932,2.296796855363155,2.4230637343826746,75.79018898010254,79.75890165209901,71.82147630810607,7.937425343992942,113925640.0,0.009282115976748884,77.36624908447266,153532400.0,77.44166564941406,133560800.0,77.40760040283203,112945200.0,0
2020-06-02,78.68024444580078,78.70457952577789,77.6071320252172,78.05000523231972,87642800,77.84268951416016,77.48619918823242,69.46236198425294,77.03226130565784,74.7502321368064,0.004629304909687493,0.011092267539836208,66.36477647682193,2.2820291688514374,2.394856821276427,76.16701240539551,79.68356214608863,72.65046266470239,7.033099481386245,109172080.0,0.020869627882845965,78.31768798828125,80791200.0,77.36624908447266,153532400.0,77.44166564941406,133560800.0,0
2020-06-03,79.11338806152344,79.37619506332315,78.4271788552984,79.00145559647322,104491200,78.18384704589843,77.77771530151367,69.95563194274902,77.35243465271408,75.07342887197063,0.0055051127353960005,0.010915704510436955,75.34081854664129,2.2790057807434465,2.3716866131698313,76.51210327148438,79.73677580463153,73.28743073833722,6.449345066294313,109448240.0,0.022036436342354193,78.68024444580078,87642800.0,78.31768798828125,80791200.0,77.36624908447266,153532400.0,0
2020-06-04,78.43206024169922,79.23506606043094,78.05732072747928,78.93576753713425,87560400,78.38192596435547,77.85290832519532,70.32602119445801,77.51853089717333,75.32221638083942,-0.00861204198832155,0.011062355789120785,68.06105114092045,2.1963145163339135,2.336612193802648,76.78587646484375,79.64901815991163,73.92273476977587,5.726283390135762,107053800.0,0.012788911291871763,79.11338806152344,104491200.0,78.68024444580078,87642800.0,78.31768798828125,80791200.0,1
2020-06-05,80.66585540771484,80.72668938615203,78.65347007438078,78.68266919586698,137250400,79.0418472290039,78.20939559936524,70.74768730163574,78.00273466802588,75.7180414939413,0.028480638646133594,0.012229426818299126,77.83761969402354,2.2846931740845804,2.3262283898590344,77.13360290527343,80.11147261051049,74.15573320003638,5.955739410474109,110509960.0,0.042649170178064244,78.43206024169922,87560400.0,79.11338806152344,104491200.0,78.68024444580078,87642800.0,0
2020-06-08,81.14280700683594,81.17687760567065,79.64872807646304,80.36170065582685,95654400,79.60687103271485,78.56393432617188,71.11618438720703,78.48582272015051,76.11987597637794,0.0059126825930302385,0.012168226258796069,74.70627151147697,2.365946743772568,2.334172060641741,77.41745491027832,80.7829833917026,74.05192642885405,6.731056962848555,111895080.0,0.03607255386519337,80.66585540771484,137250400.0,78.43206024169922,87560400.0,79.11338806152344,104491200.0,1
2020-06-09,83.70511627197266,84.09931925314608,80.78995685878904,80.82159171486241,147712400,80.61184539794922,79.22726745605469,71.5878606414795,79.28879095889238,76.68174562790348,0.03157777453916344,0.012877676663168561,83.42354363078161,2.607045330988896,2.3887467147111723,77.77004776000976,82.12934442918359,73.41075109083593,8.71859333834766,114114120.0,0.06386446637990906,81.14280700683594,95654400.0,80.66585540771484,137250400.0,78.43206024169922,87560400.0,1
2020-06-10,85.85867309570312,86.3283097920722,84.21615510054647,84.6565926651657,166651600,81.96090240478516,80.0723747253418,72.06829345703125,80.29954205686326,77.36151803292567,0.02572789955554433,0.013464465915986443,84.3590180811633,2.9380240239375865,2.4986021765564552,78.27411918640136,83.83032587399366,72.71791249880907,11.112413375184587,119484760.0,0.0852609804668476,83.70511627197266,147712400.0,81.14280700683594,95654400.0,80.66585540771484,137250400.0,0
