,Date,Close,High,Low,Open,Volume
56,2020-03-24,59.91259765625,60.10916707001685,56.85969513959366,57.359613328429845,287531200
57,2020-03-25,59.582550048828125,62.67185273031452,59.286481367958,60.85176020184459,303602000
58,2020-03-26,62.717952728271484,62.77619331035084,59.7863903670256,59.825219890403275,252087200
59,2020-03-27,60.12130355834961,62.09428153233142,59.95385443702902,61.33712415208677,204216800
60,2020-03-30,61.837032318115234,62.0093360288493,60.52413810477868,60.84933076285512,167976400
61,2020-03-31,61.71084976196289,63.700817094858024,61.15511640489983,62.0287624061651,197002000
62,2020-04-01,58.46381759643555,60.359140604004146,58.031849133637095,59.82039275435864,176218400
63,2020-04-02,59.439361572265625,59.4927512448037,57.49064963358816,58.32546592819723,165934000
64,2020-04-03,58.585147857666016,59.62623930857482,57.99301040837071,58.92247157470053,129880000
65,2020-04-06,63.69597244262695,63.85128318813444,60.519304472441405,60.88817397325163,201820400
66,2020-04-07,62.958221435546875,65.93589798982386,62.85387122600371,65.71748092950824,202887200
67,2020-04-08,64.56961822509766,64.88509803559353,63.395052482452144,63.76149282104844,168895200
68,2020-04-09,65.03556060791016,65.54033721316215,64.2371518120858,65.20786807728709,161834800
69,2020-04-13,66.31204223632812,66.42125075775364,64.51136064871955,65.11320728466447,131022800
70,2020-04-14,69.66100311279297,69.95222087152594,67.47689214022147,67.95011914666873,194994800
71,2020-04-15,69.02517700195312,69.48626555936471,68.10299988712995,68.53253899378625,131154400
72,2020-04-16,69.57366180419922,69.94010956261418,68.52043554980419,69.74111095168836,157125200
73,2020-04-17,68.6296157836914,69.636739522461,67.18810198275611,69.08828263215949,215250000
74,2020-04-20,67.2051010131836,68.35782638874939,67.18568994969831,67.45263835997193,130015200
75,2020-04-21,65.12775421142578,67.28274465717786,64.4142774447653,67.04734575925282,180991600
76,2020-04-22,67.00366973876953,67.44048895263322,66.05722317141493,66.39939402555568,116862400
77,2020-04-23,66.74401092529297,68.37481424450658,66.7051813931717,66.94786041444767,124814400
78,2020-04-24,68.6708755493164,68.68058478279482,67.22208165212722,67.27062041354411,126161200
79,2020-04-27,68.71941375732422,69.05188279302438,67.93798710304658,68.38693731564892,117087600
80,2020-04-28,67.60551452636719,69.3649373275059,67.51330272470628,69.18292807221569,112004800
81,2020-04-29,69.82603454589844,70.29683242001799,68.89414803177873,69.0979975124322,137280800
82,2020-04-30,71.29908752441406,71.47624586127782,69.97649141267905,70.36720104938254,183064000
83,2020-05-01,70.15123748779297,72.56103877053023,69.36981062017894,69.46688076275679,240616800
84,2020-05-04,71.1437759399414,71.27239551263796,69.48385248239573,70.17548910786692,133568000
85,2020-05-05,72.2115707397461,73.04638718577591,71.45926427424553,71.60487317175793,147751200
86,2020-05-06,72.95659637451172,73.58998507405805,72.52947892116252,72.91533768168664,142333600
87,2020-05-07,73.7113265991211,74.05836324243135,73.28178737986006,73.58513616899319,115215200
88,2020-05-08,75.46576690673828,75.51930110394392,74.04468608439737,74.37319104788544,133838400
89,2020-05-11,76.65325927734375,77.14965926401848,74.7625342106639,74.97180698726206,145946400
90,2020-05-12,75.7772445678711,77.79206581684177,75.65557660011677,77.3394571152635,162301200
91,2020-05-13,74.86228942871094,76.88198188882791,73.78187742017185,75.95730099741765,200622400
92,2020-05-14,75.32221984863281,75.38305384243762,73.37309631079928,74.0982401903213,158929200
93,2020-05-15,74.87689971923828,74.92313414173562,73.05188017652294,73.08595077247826,166348400
94,2020-05-18,76.64108276367188,77.0158221767727,75.51200790514008,76.20551679383226,135178400
95,2020-05-19,76.19822692871094,77.50736817025115,76.16659206539425,76.65812803670754,101729600
96,2020-05-20,77.68013000488281,77.75069207639052,77.02068430144911,77.05961894056877,111504800
97,2020-05-21,77.10098266601562,78.08406179744165,76.86251080673244,77.54142005816475,102688800
98,2020-05-22,77.59741973876953,77.68015308672346,76.73600822909283,76.83820518937846,81803200
99,2020-05-26,77.07178497314453,78.89923259629772,77.01581504082098,78.71916640033362,125522000
100,2020-05-27,77.40760040283203,77.55360346730318,76.18605652967298,76.92823567989113,112945200
101,2020-05-28,77.44166564941406,78.70457981685169,76.80412665218442,77.08152577208277,133560800
102,2020-05-29,77.36624908447266,78.14735557175203,77.00854486442455,77.6850186530704,153532400
103,2020-06-01,78.31768798828125,78.43935598036309,77.18860545726987,77.32000896800524,80791200
104,2020-06-02,78.68024444580078,78.70457952577789,77.6071320252172,78.05000523231972,87642800
105,2020-06-03,79.11338806152344,79.37619506332315,78.4271788552984,79.00145559647322,104491200
106,2020-06-04,78.43206024169922,79.23506606043094,78.05732072747928,78.93576753713425,87560400
107,2020-06-05,80.66585540771484,80.72668938615203,78.65347007438078,78.68266919586698,137250400
108,2020-06-08,81.14280700683594,81.17687760567065,79.64872807646304,80.36170065582685,95654400
109,2020-06-09,83.70511627197266,84.09931925314608,80.78995685878904,80.82159171486241,147712400
110,2020-06-10,85.85867309570312,86.3283097920722,84.21615510054647,84.6565926651657,166651600
111,2020-06-11,81.73654174804688,85.42551553412683,81.63434481058569,84.99967763398335,201662400
112,2020-06-12,82.44220733642578,84.63223063265221,81.32773208201846,83.88275926094929,200146000
113,2020-06-15,83.4617919921875,84.1163662672843,80.92866395631923,81.09170230417108,138808800
114,2020-06-16,85.6737289428711,85.94627147951505,83.88277968678821,85.52286182278011,165428800
115,2020-06-17,85.55448150634766,86.48159083556952,85.43281353741015,86.42075685110076,114406400
116,2020-06-18,85.58856964111328,86.00710783706685,84.9777939355582,85.51070034279051,96820400
117,2020-06-19,85.09943389892578,86.76385061570909,83.98738701900047,86.29664983171162,264476000
118,2020-06-22,87.32597351074219,87.46954083393744,85.4474196297417,85.4936540555532,135445200
119,2020-06-23,89.1899185180664,90.61343520003089,88.15330507538052,88.5742789095001,212155600
120,2020-06-24,87.61554718017578,89.73987283324034,87.24080771386359,88.81762744432615,192623200
121,2020-06-25,88.77867889404297,88.81761353356403,87.00962937456471,87.77127201576967,137522400
122,2020-06-26,86.0508804321289,88.89547786008215,85.90244166309822,88.67404128728082,205256800
123,2020-06-29,88.03407287597656,88.12897745361794,85.47904559885598,85.95841768027097,130646000
124,2020-06-30,88.76895141601562,89.0560934802323,87.60094182870904,87.62040543722048,140223200
125,2020-07-01,88.60105895996094,89.3919008846663,88.55239622020926,88.84683067288958,110737200
126,2020-07-02,88.60105895996094,90.14867963414797,88.4866981798334,89.51114056301097,114041600
127,2020-07-06,90.97114562988281,91.44078222719904,90.00266588363523,90.03430074503379,118655600
128,2020-07-07,90.68888854980469,92.13186915393193,90.57695607635445,91.35076272390052,112424400
129,2020-07-08,92.801025390625,92.83266025069595,91.58190996618218,91.66951476530353,117092000
130,2020-07-09,93.2000961303711,93.75003027778281,92.14888313949528,93.69649607659868,125642800
131,2020-07-10,93.3631362915039,93.42154196968667,92.18052712914378,92.79373105488341,90257200
132,2020-07-13,92.93243408203125,97.29058186234049,92.71829725665447,94.67228464918172,191649200
133,2020-07-14,94.4703140258789,94.6625440704525,91.37508059280022,92.31191801469724,170989200
134,2020-07-15,95.12001037597656,96.60192524907634,93.91793032782914,96.35128954658538,153198000
135,2020-07-16,93.94957733154297,94.8085529497705,93.3485372297674,93.98851197519926,110577600
136,2020-07-17,93.75978088378906,94.55792255878987,93.28527277756179,94.40219140138757,92186800
137,2020-07-20,95.73567199707031,95.87437528671072,93.50184950233145,93.8473898583791,90318000
138,2020-07-21,94.41434478759766,96.60436824916565,94.16370906625916,96.52893470179353,103433200
139,2020-07-22,94.67957305908203,95.36334640624791,94.02743456995962,94.11503193744338,89001600
140,2020-07-23,90.3701171875,94.4897935351177,89.5573759076989,94.4119242394898,197004400
141,2020-07-24,90.14623260498047,90.4917729162458,86.76872848149942,88.56212064394785,185438800
142,2020-07-27,92.28273010253906,92.37519895851747,90.98818839691468,91.21205332883926,121214000
143,2020-07-28,90.76675415039062,92.02966845109543,90.76188267824885,91.85203051648675,103625600
144,2020-07-29,92.506591796875,92.69152948751328,91.21447855018052,91.25097745595819,90329200
145,2020-07-30,93.62593841552734,93.73057108721883,91.26801256876887,91.67681516469625,158130000
146,2020-07-31,103.42752075195312,103.57838786224833,98.13739181757805,100.142485220989,374336800
147,2020-08-03,106.03363800048828,108.66166323525441,105.01649553295304,105.31579399255398,308151200
148,2020-08-04,106.74174499511719,107.83675673192468,105.49829447245462,106.22343825153119,173071600
149,2020-08-05,107.12865447998047,107.44985972369943,105.99470803547494,106.46191633779561,121776800
150,2020-08-06,110.86630249023438,111.36270996964782,106.87072984975072,107.46203450000841,202428800
151,2020-08-07,108.34567260742188,110.8443633796673,107.5460918578799,110.38606573552487,198045600
152,2020-08-10,109.92044830322266,110.94186486752692,107.26086549559103,109.79612082851325,212403600
153,2020-08-11,106.65142059326172,109.68153802602951,106.390579904866,109.18180291672903,187902400
154,2020-08-12,110.1959228515625,110.45432345102633,107.55096573953472,107.74598253329141,165598000
155,2020-08-13,112.1460952758789,113.15288579947423,111.09054684512458,111.58053628624776,210082000
156,2020-08-14,112.04617309570312,112.13636854966511,110.23004849886146,111.97060352944233,165565200
157,2020-08-17,111.75362396240234,113.19677333095444,111.12468856587184,113.17239437524739,119561600
158,2020-08-18,112.68486022949219,113.11146597400622,111.1685812285572,111.50499152025161,105633600
159,2020-08-19,112.82623291015625,114.2450033462818,112.73116465257537,113.09438654850844,145538000
160,2020-08-20,115.32981872558594,115.44439313878651,112.85062660991147,112.86769262535736,126907200
161,2020-08-21,121.27301788330078,121.75812706548174,116.28051027747574,116.2926960344444,338054800
162,2020-08-24,122.72349548339844,125.57810257788931,120.85130757212758,125.4927725055599,345937600
163,2020-08-25,121.71670532226562,122.0628686712799,119.98834358364527,121.59238528346616,211495600
164,2020-08-26,123.37193298339844,123.83023059467142,121.96778837684518,123.03796284565955,163022400
165,2020-08-27,121.89708709716797,124.3104548230282,120.74890305425278,123.97648471809909,155552400
166,2020-08-28,121.69965362548828,123.29393490492009,121.47537761438699,122.87464209761984,187630000
167,2020-08-31,125.82674407958984,127.73794429666664,122.86245023954196,124.4031081470526,225702700
168,2020-09-01,130.83872985839844,131.44330113966103,127.279625733532,129.45409155934158,151948100
169,2020-09-02,128.12799072265625,134.54414333091748,123.83756147352996,134.16385535146685,200119000
170,2020-09-03,117.86994934082031,125.63173549368389,117.49941444648104,123.74980180662752,257599600
171,2020-09-04,117.94795227050781,120.61972095191703,108.12870745933931,117.08011491662583,332607200
172,2020-09-08,110.0106430053711,116.02700063472479,109.87412977263537,111.11250193799896,231366600
173,2020-09-09,114.39859008789062,116.17326959342994,112.38988895508609,114.34008654092767,176940500
174,2020-09-10,110.66394805908203,117.49939194752987,109.69860244063993,117.36287872631232,182274400
175,2020-09-11,109.21106719970703,112.3606396431834,107.26086957114084,111.71707085483806,180860300
176,2020-09-14,112.48738861083984,113.04319458206483,109.99113827543115,111.86332602698766,140150100
177,2020-09-15,112.66291046142578,115.87098624147585,110.78096957645455,115.38343686650313,184642000
178,2020-09-16,109.33781433105469,113.11144897058965,109.25005901915075,112.36062624645403,154679000
179,2020-09-17,107.59239196777344,109.40607622888594,106.00298369138476,106.9878355070113,178011000
180,2020-09-18,104.17952728271484,108.11892638443597,103.44820335777827,107.65088323854708,287104900
181,2020-09-21,107.33887481689453,107.44613627717712,100.53268210169752,101.93682671673261,195713800
182,2020-09-22,109.02577209472656,110.04962860057904,106.44176675603478,109.87411055498752,183055400
183,2020-09-23,104.45259857177734,109.31834008012487,104.11130799960775,108.84054369426751,150718700
184,2020-09-24,105.52519226074219,107.5046416144481,102.38537296614106,102.55113797500798,167743300
185,2020-09-25,109.48407745361328,109.64009681169752,104.98887199073256,105.72994906280776,149981400
186,2020-09-28,112.09735870361328,112.44839487161504,109.97164299267533,112.14611662005213,137672400
187,2020-09-29,111.24899291992188,112.43861437246655,110.74194493394815,111.69754481138277,99382200
188,2020-09-30,112.92620849609375,114.34010645573794,110.79074682646134,110.95651186467023,142675200
189,2020-10-01,113.88179779052734,114.78864003617267,112.94570376912151,114.71063034120202,116120400
190,2020-10-02,110.20565795898438,112.49714598356358,109.42558341904119,110.07889779908955,144712000
191,2020-10-05,113.59900665283203,113.74527295614752,110.72246825841832,111.07350441061017,106243800
192,2020-10-06,110.34219360351562,113.22848541577433,109.45485004559029,112.81893822935504,161498200
193,2020-10-07,112.21437072753906,112.6726683499166,111.28802241183179,111.76582617611366,96849000
194,2020-10-08,112.10711669921875,113.50150836130557,111.73657437259953,113.35524204497766,83477200
195,2020-10-09,114.05729675292969,114.08654852378359,112.05834143123505,112.4093775603074,100506900
196,2020-10-12,121.30227661132812,122.06285238723022,116.3097687190557,117.0703444949578,240226800
197,2020-10-13,118.08444213867188,122.26761613757736,116.67055210652175,122.15060162425121,262330500
198,2020-10-14,118.1722183227539,119.96639642799329,116.6413136031742,117.98694718210373,150712000
199,2020-10-15,117.70416259765625,118.18195887523946,115.20791231870913,115.7637182773626,112559200
200,2020-10-16,116.0562515258789,118.52325764594907,115.85148167833091,118.25997681380653,115393800
201,2020-10-19,113.09197235107422,117.42140635681072,112.77994100435976,116.97286176087206,120639300
202,2020-10-20,114.58384704589844,116.01724328424638,112.7506567810562,113.306462726598,124423700
203,2020-10-21,113.95980072021484,115.75397896154352,113.55025356563891,113.76477649436593,89946000
204,2020-10-22,112.86767578125,115.1006527218332,111.73655770574223,114.52534061393521,101988000
205,2020-10-23,112.17536163330078,113.64776283593191,111.43428449669388,113.49174346426179,82572600
206,2020-10-26,112.18511962890625,113.64776782516624,110.0691495843626,111.17101598676972,111850700
207,2020-10-27,113.6965103149414,114.35957774824622,111.68780931378838,112.61415013058482,92276800
208,2020-10-28,108.43099212646484,112.55566364874979,108.33348372666579,112.18512875374776,143937800
209,2020-10-29,112.44841003417969,114.01831993070407,109.40609864774315,109.57187112233989,146129200
210,2020-10-30,106.14924621582031,109.20130250137127,105.03763428104902,108.29446040306703,190272600
211,2020-11-02,106.06147766113281,107.92391966714173,104.64758758408,106.39301507304658,122866900
212,2020-11-03,107.68992614746094,108.7137755407047,106.02250790182312,106.92935018693291,107624400
213,2020-11-04,112.08760070800781,112.71166332605715,109.55234539225575,111.29777308441078,138235500
214,2020-11-05,116.06600189208984,116.64131401748298,113.95979248109225,115.01289346688455,126387100
215,2020-11-06,115.93414306640625,116.43229602708031,113.43357855709559,115.57273140177695,114457900
216,2020-11-09,113.61917114257812,119.1575178931427,113.35544353875275,117.70211621905518,154515300
217,2020-11-10,113.27730560302734,114.8596862189922,111.4800244999921,112.86705932868448,138023400
218,2020-11-11,116.7155532836914,116.8523020201072,113.7363758663505,114.46896157668391,112295000
219,2020-11-12,116.44207763671875,117.7314284304911,115.81693830957146,116.84256147717956,103162300
220,2020-11-13,116.49090576171875,116.8913821021024,115.13318074907436,116.66672664224632,81581900
221,2020-11-16,117.50675964355469,118.1807334795776,115.40667896087977,116.15879706701332,91183000
222,2020-11-17,116.61790466308594,117.86818338304589,116.19788845695103,116.77419322920542,74271000
223,2020-11-18,115.28946685791016,117.03790584258053,115.26016461858715,115.85600165898173,76322100
224,2020-11-19,115.88530731201172,116.29555357911475,114.09779613817214,114.85968419200586,74113000
225,2020-11-20,114.61549377441406,116.01229108300883,114.56665918945185,115.88531221940879,73604300
226,2020-11-23,111.20651245117188,114.88898089812312,111.10883584417593,114.45919488464406,127959300
227,2020-11-24,112.49588012695312,113.16009158856252,109.97578304153085,111.26514127781546,113874200
228,2020-11-25,113.33589935302734,114.03918287230827,112.49586708858041,112.86704864167184,76499200
229,2020-11-27,113.8829116821289,114.76201621514912,113.52150742295586,113.86337933795016,46691300
230,2020-11-30,116.28578186035156,118.16119960518925,114.09778703912657,114.25407557732021,169410200
231,2020-12-01,119.87057495117188,120.60316075885692,117.22349912700635,118.20028020391975,127728200
232,2020-12-02,120.22221374511719,120.505481144647,118.0830608551581,119.18682076181041,89004200
233,2020-12-03,120.08547973632812,120.9059723441791,119.37242620138713,120.65200715268998,78967600
234,2020-12-04,119.41148376464844,120.0073208033349,118.69843031675794,119.75335564285018,78260400
235,2020-12-07,120.87666320800781,121.67762342572043,119.41149153275923,119.47009601504965,86712000
236,2020-12-08,121.49201202392578,122.0780865564266,120.23196370264463,121.48224958003209,82225500
237,2020-12-09,118.95240020751953,123.02557557317189,118.19051214801601,121.63854821088353,115089200
238,2020-12-10,120.37850189208984,120.99387876073847,117.3602518397124,117.70212373771251,81312200
239,2020-12-11,119.5677719116211,119.90964378868306,117.75095856237984,119.58730425363264,86939800
240,2020-12-14,118.95240020751953,120.48594622407741,118.71797483203729,119.75336040497812,79184500
241,2020-12-15,124.91073608398438,124.93027587481632,121.24780778889934,121.45293087915451,157243700
242,2020-12-16,124.84236907958984,125.38936401918039,123.62139290925586,124.45166266688068,98208600
243,2020-12-17,125.71170806884766,126.571280093327,125.06702905048816,125.9070612822762,94359800
244,2020-12-18,123.71907043457031,126.10241817798403,123.19160786255676,125.96566945030425,192541500
245,2020-12-21,125.25264739990234,125.33079168337974,120.5836345197385,122.11718068479962,121251600
246,2020-12-22,128.81788635253906,131.28914115354644,126.63965393544905,128.5541513025178,168904800
247,2020-12-23,127.91923522949219,129.3550894628917,127.74340691439608,129.09136934698847,88223700
248,2020-12-24,128.90577697753906,130.3611858888105,128.0559823612598,128.27087535230643,54930100
249,2020-12-28,133.51620483398438,134.1511065581324,130.41003332778524,130.8788989655675,124486200
250,2020-12-29,131.73846435546875,135.5674445419394,131.22077155630924,134.8446360549227,121047300
251,2020-12-30,130.61514282226562,132.83243963312395,130.30256578086988,132.43195588802078,96452100
252,2020-12-31,129.60906982421875,131.61147380180907,128.66159108708325,130.9667947818931,99116600
253,2021-01-04,126.40524291992188,130.50772046788387,123.81677157197642,130.419813747916,143301900
254,2021-01-05,127.96807861328125,128.68113950331986,125.4479817429498,125.89730757907694,97664900
255,2021-01-06,123.66047668457031,128.00715673158123,123.44558366599814,124.75447411900687,155088000
256,2021-01-07,127.88015747070312,128.573678488458,124.89121021187437,125.37960067650636,109578200
257,2021-01-08,128.9839324951172,129.55046725691102,127.20618394212671,129.35509913564104,105158200
258,2021-01-11,125.9852294921875,127.14760145406545,125.51637870995441,126.1903600931944,100384500
259,2021-01-12,125.80938720703125,126.67872164160659,123.91442981145272,125.5163499461026,91951100
260,2021-01-13,127.85086059570312,128.39785555430626,125.50659222897696,125.77031235969966,88636800
261,2021-01-14,125.91685485839844,127.95832377513628,125.77032875107238,127.76297053653161,90221800
262,2021-01-15,124.18792724609375,127.1964143087734,124.05117851163078,125.7898473803004,111598500
263,2021-01-19,124.8619155883789,125.7214876279719,123.99258110451602,124.81307355803929,90757300
264,2021-01-20,128.96437072753906,129.41369646360525,125.5651776404679,125.6726241270603,104319500
265,2021-01-21,133.69200134277344,136.42699093223655,130.48816107938626,130.69329163300603,120150900
266,2021-01-22,135.84095764160156,136.60284572356557,131.88499112094416,133.11572996769436,114459400
267,2021-01-25,139.60154724121094,141.72116035187767,133.36967931189386,139.74807334283994,157611700
268,2021-01-26,139.8359832763672,140.94951311366867,138.08753679306704,140.26576933716714,98390600
269,2021-01-27,138.7615203857422,140.94951541070097,137.14983753597352,140.09970572045313,140843800
270,2021-01-28,133.9069366455078,138.69317366531473,133.52599255799961,136.2805228095965,142621100
271,2021-01-29,128.89602661132812,133.56503857337148,127.18665987069943,132.67616429116572,177523800
272,2021-02-01,131.02540588378906,132.2366197184336,127.88993224067084,130.6444618808397,106239800
273,2021-02-02,131.8556671142578,133.14501023071227,131.4844855801371,132.57847548555233,83305400
274,2021-02-03,130.83006286621094,132.61757406703313,130.5077233148007,132.60779671715912,89880900
275,2021-02-04,134.199951171875,134.2097136169971,131.4649611835476,133.1352633782053,84183100
276,2021-02-05,133.78419494628906,134.42983740127244,132.9037842725981,134.3613683130723,75693800
277,2021-02-08,133.930908203125,133.97982321266207,131.9842042669653,133.07005180092128,71297200
278,2021-02-09,133.05047607421875,134.87979583626688,132.89396894909677,133.64720333611686,76774200
279,2021-02-10,132.4440155029297,134.0092066849529,131.47555177979126,133.5102943457137,73046600
280,2021-02-11,132.1896514892578,133.42222921972905,130.85924373219854,132.94288597227373,64280000
281,2021-02-12,132.4244384765625,132.58096057062542,130.78100126920737,131.4266437121405,60145100
282,2021-02-16,130.29190063476562,133.05053205788187,129.9005953404001,132.54185756536273,80576300
283,2021-02-17,127.99300384521484,129.34298072702467,126.65281892309615,128.39408609658847,97918500
284,2021-02-18,126.88760375976562,127.17128698603346,124.63764723542835,126.38869146538119,96856700
285,2021-02-19,127.04412078857422,127.86585435879635,125.9974109532454,127.40608001446142,87668800
286,2021-02-22,123.25833129882812,126.89738798845885,122.86703351631368,125.22458978162501,103916400
287,2021-02-23,123.12136840820312,123.95287146533934,115.81390958217581,121.0670645425184,158273000
288,2021-02-24,122.62246704101562,122.82789668702961,119.57036091351185,122.22139224547901,111039900
289,2021-02-25,118.35733795166016,123.70831567300634,117.91713263038818,121.96704845427313,148199500
290,2021-02-26,118.62145233154297,122.13333235763007,118.56275282287397,119.92250660347193,164560400
291,2021-03-01,125.00938415527344,125.14633726081128,120.11818049068046,121.05729069867618,116307900
292,2021-03-02,122.39747619628906,125.91914114090521,122.28986912474551,125.61588891931011,102260900
293,2021-03-03,119.40404510498047,122.97462478338886,119.18883097909638,122.09420675176463,112966300
294,2021-03-04,117.51604461669922,120.9105408091192,116.0389066337359,119.10079712980304,178155000
295,2021-03-05,118.77798461914062,119.28667396527544,115.01175939727409,118.3475637840084,153766600
296,2021-03-08,113.82808685302734,118.36712304031239,113.68134925740799,118.29864649080791,154376600
297,2021-03-09,118.45516967773438,119.40406440612611,116.20522041475961,116.43999610668205,129525800
298,2021-03-10,117.36930084228516,119.51164250541525,116.85082709758139,119.04209123543448,111943300
299,2021-03-11,119.30622863769531,120.52902944875325,118.62146316885641,119.87361000523832,103026500
300,2021-03-12,118.3964614868164,118.5334145770574,116.5671562971472,117.78017258073191,88105100
301,2021-03-15,121.29204559326172,121.30183008866133,117.79972707392189,118.76819060713663,92403800
302,2021-03-16,122.83768463134766,124.45178328205833,122.00618152746164,122.96485323576835,115227900
303,2021-03-17,122.04530334472656,123.12136654730853,119.67795534298575,121.35075339157471,111932600
304,2021-03-18,117.9073486328125,120.49968794214433,117.70191898445727,120.20621275113163,121229700
305,2021-03-19,117.37910461425781,118.78777367187806,117.07585237233634,117.29106652984883,185549500
306,2021-03-22,120.70511627197266,121.17467507978692,117.64322564652812,117.71170219523187,111912300
307,2021-03-23,119.87359619140625,121.53660211745228,119.48229848428278,120.6464071105448,95467100
308,2021-03-24,117.47691345214844,120.22577469235176,117.45735192347425,120.14751365088765,88530500
309,2021-03-25,117.9660415649414,119.01276627110943,116.41064244577936,116.93889331550916,98844700
